english,translate
Avatar Amulet,Амулет аватара
Avatar of Spite,Аватара Злобы
Avatar of the All Seer,Аватар Всевидящего
Avel Stonejaw,Avel Stonejaw
Avenge me.,Отомсти за меня.
"Average enemy (4,000,000 health).",Средний враг (4 000 000 здоровья).
Average queue time: %str1%,Среднее время в очереди: %str1%
Average Score Differential: %str1%,Средняя разница очков: %str1%
Avian Aspect Helm Skin now available!,Образ шлема аспекта птицы теперь доступен!
Avian Aspect Helm Skin[s],[Облик|Облика|Обликов] шлема аспекта птицы
Avian Longbow,Птичий длинный лук
Avian Short Bow,Птичий короткий лук
Aviator Cap Skin[s],[Облик|Облика|Обликов] кепки авиатора
Aviator Cap[s],[Кепка|Кепки|Кепок] авиатора
Aviator Quaggan Mail Carrier Available,Почтальон-квагган-авиатор доступен
Aviator Sunglasses <br>are back in style!,Очки авиатора <br>снова в моде!
Aviator Sunglasses Skin[s],[Облик|Облика|Обликов] очков-авиатора
Avid Grelkin,Авид Грелкин
Avid Reader,Заядлый читатель
Avocado Dye[s],[Краска|Краски|Красок] «Авокадо»
Avocado Smoothie[s],Смузи из авокадо
Avocado[s],Авокадо
Avoid being hit by shock waves.,Избегайте попадания ударных волн.
Avoid being snared.,Избегайте опутывания.
Avoid Combat,Избегайте боя
Avoid quickly traveling long distances to ensure the bomb stays tethered to you.Return to Ramses to obtain another bomb.,"Избегайте быстрых перемещений на большие расстояния, чтобы бомба оставалась привязанной к вам. Вернитесь к Рамзесу за другой бомбой."
Avoid receiving damage to keep hold of the meat.,"Избегайте получения урона, чтобы удержать мясо."
Avoid taking damage from fire fields.,Избегайте получения урона от огненных полей.
Avoid traps and collect ancient magic.,Избегайте ловушек и собирайте древнюю магию.
Avoid whirlpools and swimmers as you race around the waters of Glimmering Arches.,"Избегайте водоворотов и пловцов, мчась по водам Мерцающих Арок."
"Aw, no. This stinks!","Ох, нет. Это воняет!"
"Aw, yeah. Let's go.","О, да. Погнали."
Awakened Abhorrence,Awakened Abhorrence
Awakened and Forged siege engines successfully destroyed!,Осадные машины Пробуждённых и Кованых успешно уничтожены!
Awakened Archer,Awakened Archer
Awakened Arrow,Awakened Arrow
Awakened Cache[s],[Тайник|Тайника|Тайников] Пробуждённых
Awakened Catapult[s],[Катапульта|Катапульты|Катапульт] Пробуждённых
Awakened Chest,Awakened Chest
Awakened Collector,Awakened Collector
Awakened Defiler,Awakened Defiler
Awakened Defilers Have Surfaced,Awakened Defilers Have Surfaced
Awakened Devastator,Awakened Devastator
Awakened Dye Kit[s],[Набор|Набора|Наборов] красок Пробуждённых
Awakened Elite,Awakened Elite
Awakened forces broke through a thorn wall. Help repair it!,Силы Пробуждённых прорвались через терновую стену. Помогите восстановить её!
Awakened Garrison Key,Awakened Garrison Key
Awakened Garrison Key required,Требуется Пробуждённый ключ от гарнизона
Awakened Garrison Keys,Awakened Garrison Keys
Awakened Grasp,Awakened Grasp
Awakened Griffon Skin[s],[Облик|Облика|Обликов] грифона Пробуждённых
Awakened Hoarder,Awakened Hoarder
"Awakened Intel[pl:""Intel""]",Пробуждённый Интеллект
Awakened Invasions,Awakened Invasions
Awakened Jackal Skin[s],[Облик|Облика|Обликов] шакала Пробуждённых
Awakened Memorial[s],[Мемориал|Мемориала|Мемориалов] Пробуждённых
Awakened Merchant,Awakened Merchant
Awakened Mounts Pack,Awakened Mounts Pack
Awakened Mounts Pack now available!,Набор пробуждённых скакунов теперь доступен!
Awakened Mummy,Awakened Mummy
Awakened Observer,Awakened Observer
Awakened Occultist,Awakened Occultist
Awakened Portal,Awakened Portal
Awakened Raptor Skin[s],Пробуждённый облик[|а|ов] раптора
Awakened remnants have appeared in the area!,Остатки Пробуждённых появились в этой области!
Awakened Scavenger,Awakened Scavenger
Awakened Servant Tooraj,Awakened Servant Tooraj
Awakened Skimmer Skin[s],Пробуждённый облик[|а|ов] скаймёра
Awakened Soldier,Awakened Soldier
Awakened Soul[s],Пробуждённая душ[а|и|]
Awakened spies failed to deliver intelligence on the villagers.,Шпионы Пробуждённых не смогли доставить разведданные о жителях деревни.
Awakened spies successfully delivered intelligence on the villagers.,Шпионы Пробуждённых успешно доставили разведданные о жителях деревни.
Awakened Springer Skin[s],Пробуждённый облик[|а|ов] спрингера
Awakened Stray,Awakened Stray
Awakened to Passion,Пробуждённые к страсти
Awakened Tomb,Awakened Tomb
Awakened Zealot Outfit[s],Пробуждённый костюм[|а|ов] фанатика
Awakening Elemental,Пробуждающийся элементаль
Awarded at %num1% points.,Присуждено при %num1% очках.
Awarded for causing other players to be eliminated.,"Присуждено за то, что вы стали причиной устранения других игроков."
"Awarded for completing the story step ""Bringing Out the Archon.""",Присуждено за завершение шага истории «Извлечение Архонта».
"Awarded for completing the story step ""Crystalline Memories.""",Присуждено за завершение шага истории «Crystalline Memories».
"Awarded for completing the story step ""Enemy of My Enemy.""",Присуждено за завершение шага истории «Enemy of My Enemy».
"Awarded for completing the story step ""Facing the Truth.""",Присуждено за завершение шага истории «Лицом к правде».
"Awarded for completing the story step ""The Sacrifice.""",Присуждено за завершение шага истории «Жертва».
"Awarded for completing the story step ""The Way Forward.""",Присуждено за завершение шага истории «The Way Forward».
Awarded for grabbing the crab.,Награда за захват краба.
Awarded for knocking the crab away from other players.,Награда за отбрасывание краба от других игроков.
Awarded for prowess in marksmanship in Grothmar Valley.,Награда за меткость в стрельбе в Grothmar Valley.
Awarded from Lasting Bonds: What We Do Here.,Награда за «Прочные узы: Что мы здесь делаем».
Awarded from Lasting Bonds: Where We Come From.,Награда за «Прочные узы: Откуда мы родом».
Awarded the Gandaran Service Medal for exemplary valor.,Награждён медалью «За службу Гандаре» за образцовую доблесть.
Awarded the Tyrian Service Medal for indomitable courage.,Награждён тирийской медалью «За службу» за несгибаемое мужество.
Awarded This Match,Присуждено в этом матче
"Away from the fortress, the mursaat power subsides.",Вдали от крепости сила мурсаатов ослабевает.
Away Team,Выездная команда
Away Team Ball,Мяч выездной команды
AWESOME MAP,КРУТАЯ КАРТА
Awesomium © 2012 Khrona LLC. All rights reserved. Additional copyright and license information for sub-components of Awesomium can be found online at http://www.awesomium.com/agreements/awesomium-pro-eula-v6.txt,Awesomium © 2012 Khrona LLC. Все права защищены. Дополнительная информация об авторских правах и лицензиях на отдельные компоненты Awesomium доступна в Интернете по адресу http://www.awesomium.com/agreements/awesomium-pro-eula-v6.txt
Awkward Swing,Неловкий замах
Axe (Known),Топор (известный)
Axe Counter,Счётчик топоров
Axe Crit,Крит. топором
Axe Slice,Рассечение топором
Axe Spin,Вращение топором
Axe Swing,Взмах топором
Axe Throw,Бросок топора
Axe Token[s],Жетон[|а|ов] топора
Axejaw Skyscale Skin[s],Топороклювый облик[|а|ов] скайскейла
Axemaster Hareth,Axemaster Hareth
"Axolotl[pl:""Axolotls""]",[Аксолотль|Аксолотли|Аксолотлей]
"Aye, the Great Destroyer wreaked havoc upon the land, waging war upon the beloved people of the Great Dwarf, but a hero arose and defeated it. Yet my heart does not lie quiet. Many times have I arisen in the night and measured the cold length of my stone chamber, uneasy in sleep, my dreams aflame. What lies behind the Great Destroyer? Is there a greater creature of fire and evil that sires such monsters? If such a being were to truly awaken and arise, what would we do?I shudder to think on it.","Да, Великий Разрушитель сеял разрушение по земле, ведя войну против любимого народа Великого Дварфа, но герой восстал и победил его. Но моё сердце не находит покоя. Много раз я вставал ночью и измерял холодную длину моей каменной камеры, беспокойный во сне, мои сны в огне. Что стоит за Великим Разрушителем? Существует ли более великое существо огня и зла, которое порождает таких монстров? Если бы такое существо действительно пробудилось и восстало, что бы мы делали?Я содрогаюсь при мысли об этом."
Ayeni's Journal,Дневник Айени
"Azure Agony Lens[pl:""Lenses""] (Left)",Азуриновая линза агонии (левая)
"Azure Agony Lens[pl:""Lenses""] (Right)",Азурная линза агонии (правая)
Azure Condensed Ley-Line Essence[s],Лазурная сгущённая эссенци[я|и|й] лей-линии
Azure Ley-Line Node,Лазурный узел лей-линий
Azure Night,Лазурная ночь
Azurite Crystal[s],Кристалл[|а|ов] азурита
Azurite Orb[s],Сфер[а|ы|] азурита
"Azzo, I am overseeing a several-days-long enchantment at the forge, so this dictated letter will have to suffice instead of a private conversation. You inquired if I planned to extend an invitation to any mursaat after receiving my short list for the summit. Allow me to clarify. My opposition would see my omission as a pointed slight, an ungenerous and divisive error in these auspicious times, as great scaled beasts and their ilk rise from Tyria's berth and threaten the stability of our people and others. I have only ever motioned for caution and restraint regarding the mursaat. I am not without empathy; their tether to Nayos was severed and destroyed, stranding them on a strange and harsh world. You may recall that I approved several of their brightest and most illuminated minds to study at the conservatories in Stellis Quor under our finest crafters and arcane practitioners. In the same era, they constructed Apavim—with some guidance and support—and were permitted to send emissaries to our more public-facing symposiums to participate in discussion. Simply put, they have made great strides in their relatively short time here. However, they remain ever demanding, even as these ancient dragons stir fresh anxieties for all. They have yet to contribute, to make good on our investments. Now they poke and prod at the Forgotten for favors as we retract our open hands just a little. I find it rather telling, or at least, distasteful on their part. So, no. For now, the mursaat will not receive an invite to one of our most sacred outposts. Perhaps one day my opinion may change. Despite what Isgarren might suggest, I am not immutable. —Doyen Sidony","Аззо, я наблюдаю за многодневным зачарованием в кузнице, поэтому это продиктованное письмо должно заменить личную беседу. Ты спрашивал, планирую ли я пригласить кого-либо из мурсаатов после того, как получил мой короткий список для саммита. Позволь мне прояснить. Мои оппоненты сочтут моё упущение резким пренебрежением, невеликодушной и разобщающей ошибкой в эти благоприятные времена, когда великие чешуйчатые звери и им подобные поднимаются из лона Тайрии и угрожают стабильности нашего народа и других. Я всегда лишь выступал за осторожность и сдержанность в отношении мурсаатов. Мне не чужда эмпатия; их связь с Найосом была разорвана и уничтожена, оставив их на странном и суровом мире. Ты, возможно, помнишь, что я одобрил обучение нескольких их самых ярких и просвещённых умов в консерваториях Стеллис Квора под руководством наших лучших ремесленников и магов. В ту же эпоху они построили Апавим — при некотором руководстве и поддержке — и им было разрешено отправлять эмиссаров на наши более открытые симпозиумы для участия в обсуждениях. Проще говоря, они добились больших успехов за своё относительно короткое пребывание здесь. Однако они остаются постоянно требовательными, даже когда эти старшие драконы вызывают новые тревоги у всех. Они ещё не внесли свой вклад, не оправдали наших инвестиций. Теперь они обращаются к Забытым за услугами, в то время как мы немного отводим свои открытые руки. Я нахожу это довольно показательным, или, по крайней мере, неприятным с их стороны. Так что нет. Пока мурсааты не получат приглашение в один из наших самых священных форпостов. Возможно, однажды моё мнение изменится. Вопреки тому, что может предполагать Исгаррен, я не неизменен. — Дойен Сидони"
B Major Chord,Си-мажорный аккорд
B Minor Chord,Си-минорный аккорд
B Note,Нота си
Baby miniatures have returned! Complete your collection.,Малыши-миниатюры вернулись! Собери свою коллекцию.
Baby Minis Series 1 Pack[s],Набор[|а|ов] мини-питомцев серии 1
Baby Minis Series 2 Pack[s],Набор[|а|ов] мини-питомцев серии 2
Baby Wolf,Волчонок
Back at it.,Снова за дело.
Back away from the tree for leverage to pull it down.,"Отойди от дерева, чтобы использовать рычаг и повалить его."
Back by popular demand!,Возвращение по многочисленным просьбам!
Back Cut,Удар сзади
Back Door of Augury Rock,Чёрный вход в Скалу Предзнаменований
Back Draft,Задняя тяга
Back Fighting,Бой со спины
Back in My Day,В мои времена
Back in My Day (Locked),В мои времена (Заблокировано)
Back in My Day (Unselected),В мои времена (Не выбрано)
Back Item,Предмет для спины
Back to Overview,Назад к обзору
Back with a bonus Bee Dog Mail Carrier!,Вернулся с бонусным почтальоном-пчелопсом!
Backed into a corner.,Загнан в угол.
Background Download: %num1%.%num2%MB,Фоновая загрузка: %num1%.%num2%MB
Background Download: %num1%KB,Фоновая загрузка: %num1%KB
Background Shape,Форма фона
Backpack Buff,Бонус рюкзака
Backpack Glider Combos,Комбинации рюкзак-дельтаплан
Backpack Skins,Облики рюкзаков
Backpack Unlocks,Разблокировки рюкзаков
Backpack-Glider Combos,Комбинации рюкзак-дельтаплан
Backroot Fountain,Фонтан Бэкрут
Backup Dancer,Запасной танцор
Backup Security Measures Activated,Активированы резервные меры безопасности
Bad part,Плохая часть
Badge[s] of Honor,Знак[|а|ов] чести
Badge[s] of the Bladesworn,Знак[|а|ов] Клиноклятвы
Badge[s] of the Catalyst,[Знак|Знака|Знаков] катализатора
Badge[s] of the Harbinger,[Знак|Знака|Знаков] предвестника
Badge[s] of the Mechanist,[Знак|Знака|Знаков] механика
Badge[s] of the Specter,[Знак|Знака|Знаков] призрака
Badge[s] of the Untamed,[Знак|Знака|Знаков] неукротимого
Badge[s] of the Vindicator,[Знак|Знака|Знаков] воздаятеля
Badge[s] of the Virtuoso,[Знак|Знака|Знаков] виртуоза
Badge[s] of the Willbender,[Знак|Знака|Знаков] укротителя воли
Badge[s] of Tribute,Знак[|а|ов] дани
Badjelly Kelpbed,Баджелли Ламинариевая грядка
Badly Confused Ettin,Сильно сбитый с толку эттин
"Baelfire's Armor Box[pl:""Boxes""]",[Коробка|Коробки|Коробок] с доспехами Бейлфайра
"Baelfire's Token Loot Box[pl:""Boxes""]",[Коробка|Коробки|Коробок] с жетонами Бейлфайра
"Baelfire's Weapons Box[pl:""Boxes""]",[Коробка|Коробки|Коробок] с оружием Бейлфайра
Bag of Shinies,Мешок блестяшек
Bag Slot Expansion[s],[Расширение|Расширения|Расширений] слота сумки
Bag-Slot Value Pack,Набор ценных слотов для сумок
Bag[s] of Airship Parts,[Мешок|Мешка|Мешков] деталей дирижабля
Bag[s] of Alchemical Materials,[Мешок|Мешка|Мешков] алхимических материалов
Bag[s] of Alliance Supplies,[Мешок|Мешка|Мешков] припасов союза
Bag[s] of Auric Basin Supplies,[Мешок|Мешка|Мешков] припасов Ауриковой чаши
Bag[s] of Aurillium,[Мешок|Мешка|Мешков] ауриллия
Bag[s] of Bandit Crests,[Мешок|Мешка|Мешков] знаков бандитов
Bag[s] of Basic Cooking Ingredients,[Мешок|Мешка|Мешков] основных кулинарных ингредиентов
Bag[s] of Bloodstone Dust,[Мешок|Мешка|Мешков] пыли кровокамня
Bag[s] of Cassava Flour,[Мешок|Мешка|Мешков] муки маниоки
Bag[s] of Celebration,[Мешок|Мешка|Мешков] празднования
Bag[s] of Coffee Beans,[Мешок|Мешка|Мешков] кофейных зерен
Bag[s] of Coins,[Мешок|Мешка|Мешков] монет
Bag[s] of Crafting Materials,[Мешок|Мешка|Мешков] материалов для крафта
Bag[s] of Creepy-Crawlies,[Мешок|Мешка|Мешков] ползучих тварей
Bag[s] of Crystalline Blotting Powder,[Мешок|Мешка|Мешков] кристальной промокательной пудры
Bag[s] of Crystalline Energy,[Мешок|Мешка|Мешков] кристальной энергии
Bag[s] of Death,[Мешок|Мешка|Мешков] смерти
Bag[s] of Dolyak Chow,[Мешок|Мешка|Мешков] корма для дольяков
Bag[s] of Dragon's Stand Supplies,[Мешок|Мешка|Мешков] припасов Стойбища Дракона
Bag[s] of Dragonite Ore,[Мешок|Мешка|Мешков] драконитовой руды
Bag[s] of Educational Supplies,[Мешок|Мешка|Мешков] учебных принадлежностей
Bag[s] of Empyreal Fragments,Меш[ок|ка|ков] эмпирейских фрагментов
Bag[s] of Experience,Меш[ок|ка|ков] опыта
Bag[s] of Fancy Furniture Coins,Меш[ок|ка|ков] монет шикарной мебели
Bag[s] of Filched Goods,[Мешок|Мешка|Мешков] украденных товаров
Bag[s] of Fish,Меш[ок|ка|ков] рыб
Bag[s] of Flour,Меш[ок|ка|ков] муки
Bag[s] of Fractal Relics,Меш[ок|ка|ков] фрактальных реликвий
Bag[s] of Frozen Loot,Меш[ок|ка|ков] замерзшей добычи
Bag[s] of Gear,Меш[ок|ка|ков] снаряжения
Bag[s] of Geodes,Меш[ок|ка|ков] жеодов
Bag[s] of Glittering Blotting Powder,Меш[ок|ка|ков] блестящего промокательного порошка
Bag[s] of Goods,Меш[ок|ка|ков] товаров
Bag[s] of Incandescent Blotting Powder,Меш[ок|ка|ков] раскаленного промокательного порошка
Bag[s] of Incandescent Energy,Меш[ок|ка|ков] раскаленной энергии
Bag[s] of Jewels,Меш[ок|ка|ков] драгоценностей
Bag[s] of Laurels,Меш[ок|ка|ков] лавров
Bag[s] of Ley-Line Crystals,[Мешок|Мешка|Мешков] кристаллов лей-линий
Bag[s] of Loot,[Мешок|Мешка|Мешков] добычи
Bag[s] of Luck,[Мешок|Мешка|Мешков] удачи
Bag[s] of Luminous Blotting Powder,[Мешок|Мешка|Мешков] светящегося промокательного порошка
Bag[s] of Masterwork Gear,[Мешок|Мешка|Мешков] мастерского снаряжения
Bag[s] of Mentor's Supplies,[Мешок|Мешка|Мешков] припасов наставника
Bag[s] of More Crafting Materials,[Мешок|Мешка|Мешков] дополнительных материалов для крафта
Bag[s] of Mortar,[Мешок|Мешка|Мешков] раствора
